date,total_count,peak_count
2021-06-25,10146.0,748.0
2021-06-26,10002.0,744.0
2021-06-27,9513.0,723.0
2021-06-28,9560.0,748.0
2021-06-29,9718.0,736.0
2021-06-30,9290.0,716.0
2021-07-01,9725.0,741.0
2021-07-02,9716.0,735.0
2021-07-03,9891.0,748.0
2021-07-04,9607.0,757.0
2021-07-05,9606.0,741.0
2021-07-06,9895.0,737.0
2021-07-07,10129.0,814.0
2021-07-08,9678.0,788.0
2021-07-09,9245.0,695.0
2021-07-10,10303.0,770.0
2021-07-11,9430.0,734.0
2021-07-12,9122.0,752.0
2021-07-13,9224.0,764.0
2021-07-14,9573.0,739.0
2021-07-15,10030.0,735.0
2021-07-16,10337.0,735.0
2021-07-17,10272.0,729.0
2021-07-18,8889.0,701.0
2021-07-19,9221.0,725.0
2021-07-20,9718.0,736.0
2021-07-21,9906.0,751.0
2021-07-22,10489.0,761.0
2021-07-23,10415.0,775.0
2021-07-24,10572.0,738.0
2021-07-25,9118.0,741.0
2021-07-26,9574.0,770.0
2021-07-27,9743.0,763.0
2021-07-28,10005.0,745.0
2021-07-29,9687.0,760.0
2021-07-30,10337.0,730.0
2021-07-31,10474.0,775.0
2021-08-01,9484.0,721.0
2021-08-02,9610.0,713.0
2021-08-03,9920.0,762.0
2021-08-04,9952.0,743.0
2021-08-05,9405.0,724.0
2021-08-06,10290.0,737.0
2021-08-07,10455.0,801.0
2021-08-08,9578.0,689.0
2021-08-09,9355.0,744.0
2021-08-10,9748.0,743.0
2021-08-11,9842.0,730.0
2021-08-12,10154.0,741.0
2021-08-13,10144.0,763.0
2021-08-14,10548.0,810.0
2021-08-15,9503.0,743.0
2021-08-16,9639.0,737.0
2021-08-17,9791.0,748.0
2021-08-18,9859.0,746.0
2021-08-19,9310.0,758.0
2021-08-20,10059.0,746.0
2021-08-21,9718.0,732.0
2021-08-22,7230.0,661.0
2021-08-23,8025.0,677.0
2021-08-24,9080.0,726.0
2021-08-25,9932.0,770.0
2021-08-26,10119.0,784.0
2021-08-27,9870.0,690.0
2021-08-28,9830.0,740.0
2021-08-29,8130.0,683.0
2021-08-30,8033.0,686.0
2021-08-31,7932.0,675.0
2021-09-01,7872.0,685.0
2021-09-02,8354.0,712.0
2021-09-03,9576.0,695.0
2021-09-04,10029.0,717.0
2021-09-05,9225.0,720.0
2021-09-06,7596.0,628.0
2021-09-07,8353.0,729.0
2021-09-08,8414.0,743.0
2021-09-09,8376.0,704.0
2021-09-10,9590.0,728.0
2021-09-11,9875.0,760.0
2021-09-12,8284.0,701.0
2021-09-13,8301.0,735.0
2021-09-14,8235.0,733.0
2021-09-15,7895.0,714.0
2021-09-16,8563.0,720.0
2021-09-17,9093.0,739.0
2021-09-18,9263.0,731.0
2021-09-19,8187.0,674.0
2021-09-20,8219.0,714.0
2021-09-21,8290.0,719.0
2021-09-22,8080.0,753.0
2021-09-23,8405.0,738.0
2021-09-24,8665.0,686.0
2021-09-25,8994.0,777.0
2021-09-26,7466.0,675.0
2021-09-27,7467.0,684.0
2021-09-28,7478.0,682.0
2021-09-29,7567.0,682.0
2021-09-30,7998.0,709.0
2021-10-01,9015.0,763.0
2021-10-02,9103.0,741.0
2021-10-03,7102.0,714.0
2021-10-04,7012.0,656.0
2021-10-05,7055.0,692.0
2021-10-06,7811.0,743.0
2021-10-07,8600.0,740.0
2021-10-08,9039.0,744.0
2021-10-09,9271.0,756.0
2021-10-10,8484.0,723.0
2021-10-11,7406.0,650.0
2021-10-12,7489.0,688.0
2021-10-13,7655.0,727.0
2021-10-14,8117.0,726.0
2021-10-15,8323.0,709.0
2021-10-16,8309.0,738.0
2021-10-17,7017.0,651.0
2021-10-18,6531.0,603.0
2021-10-19,6486.0,616.0
2021-10-20,6794.0,617.0
2021-10-21,7200.0,629.0
2021-10-22,8259.0,683.0
2021-10-23,8266.0,734.0
2021-10-24,6440.0,572.0
2021-10-25,5209.0,463.0
2021-10-26,4741.0,451.0
2021-10-27,5196.0,460.0
2021-10-28,6342.0,550.0
2021-10-29,6965.0,596.0
2021-10-30,5640.0,536.0
2021-10-31,4903.0,468.0
2021-11-01,5226.0,502.0
2021-11-02,5131.0,499.0
2021-11-03,5265.0,499.0
2021-11-04,5528.0,530.0
2021-11-05,6301.0,584.0
2021-11-06,6302.0,603.0
2021-11-07,4798.0,474.0
2021-11-08,4882.0,482.0
2021-11-09,5046.0,492.0
2021-11-10,5087.0,477.0
2021-11-11,5809.0,587.0
2021-11-12,5409.0,463.0
2021-11-13,5881.0,616.0
2021-11-14,4473.0,461.0
2021-11-15,4538.0,442.0
2021-11-16,4545.0,467.0
2021-11-17,4763.0,467.0
2021-11-18,5277.0,535.0
2021-11-19,5506.0,522.0
2021-11-20,5150.0,526.0
2021-11-21,3902.0,394.0
2021-11-22,4304.0,456.0
2021-11-23,4795.0,491.0
2021-11-24,5144.0,529.0
2021-11-25,3170.0,311.0
2021-11-26,5136.0,492.0
2021-11-27,5001.0,508.0
2021-11-28,3540.0,366.0
2021-11-29,4363.0,425.0
2021-11-30,4423.0,498.0
2021-12-01,4730.0,502.0
2021-12-02,4824.0,481.0
2021-12-03,5961.0,608.0
2021-12-04,5708.0,549.0
2021-12-05,4196.0,423.0
2021-12-06,4250.0,453.0
2021-12-07,4693.0,454.0
2021-12-08,4211.0,399.0
2021-12-09,5012.0,501.0
2021-12-10,5904.0,590.0
2021-12-11,5560.0,498.0
2021-12-12,4663.0,450.0
2021-12-13,4774.0,499.0
2021-12-14,4715.0,521.0
2021-12-15,4947.0,497.0
2021-12-16,4878.0,474.0
2021-12-17,5651.0,525.0
2021-12-18,4096.0,436.0
2021-12-19,3324.0,326.0
2021-12-20,4571.0,476.0
2021-12-21,4847.0,471.0
2021-12-22,3790.0,378.0
2021-12-23,4920.0,477.0
2021-12-24,3676.0,395.0
2021-12-25,1549.0,143.0
2021-12-26,3222.0,334.0
2021-12-27,4690.0,494.0
2021-12-28,4399.0,485.0
2021-12-29,5025.0,522.0
2021-12-30,5235.0,556.0
2021-12-31,4992.0,505.0
2022-01-01,3577.0,360.0
2022-01-02,3043.0,337.0
2022-01-03,3937.0,440.0
2022-01-04,4112.0,427.0
2022-01-05,3704.0,376.0
2022-01-06,4515.0,473.0
2022-01-07,2152.0,217.0
2022-01-08,3930.0,414.0
2022-01-09,2421.0,257.0
2022-01-10,3844.0,465.0
2022-01-11,3488.0,363.0
2022-01-12,3987.0,430.0
2022-01-13,4248.0,432.0
2022-01-14,4567.0,430.0
2022-01-15,3899.0,422.0
2022-01-16,3423.0,368.0
2022-01-17,2691.0,283.0
2022-01-18,3909.0,430.0
2022-01-19,4025.0,408.0
2022-01-20,4116.0,413.0
2022-01-21,4492.0,470.0
2022-01-22,4164.0,433.0
2022-01-23,3204.0,343.0
2022-01-24,3848.0,404.0
2022-01-25,3654.0,399.0
2022-01-26,4186.0,428.0
2022-01-27,4200.0,424.0
2022-01-28,4617.0,447.0
2022-01-29,801.0,79.0
2022-01-30,2504.0,264.0
2022-01-31,3711.0,399.0
2022-02-01,3839.0,419.0
2022-02-02,4141.0,397.0
2022-02-03,4168.0,384.0
2022-02-04,2029.0,175.0
2022-02-05,4039.0,403.0
2022-02-06,3380.0,352.0
2022-02-07,3621.0,363.0
2022-02-08,3680.0,382.0
2022-02-09,4395.0,449.0
2022-02-10,4448.0,428.0
2022-02-11,5316.0,511.0
2022-02-12,5860.0,665.0
2022-02-13,3030.0,305.0
2022-02-14,4390.0,421.0
2022-02-15,4068.0,415.0
2022-02-16,4206.0,424.0
2022-02-17,4678.0,435.0
2022-02-18,5079.0,507.0
2022-02-19,5084.0,500.0
2022-02-20,4927.0,531.0
2022-02-21,5195.0,563.0
2022-02-22,4305.0,465.0
2022-02-23,5541.0,642.0
2022-02-24,5016.0,540.0
2022-02-25,1846.0,163.0
2022-02-26,4300.0,444.0
2022-02-27,3701.0,381.0
2022-02-28,4071.0,406.0
2022-03-01,4039.0,426.0
2022-03-02,4243.0,451.0
2022-03-03,4345.0,432.0
2022-03-04,4912.0,464.0
2022-03-05,5001.0,490.0
2022-03-06,3782.0,374.0
2022-03-07,3919.0,375.0
2022-03-08,4237.0,433.0
2022-03-09,4204.0,424.0
2022-03-10,4608.0,471.0
